timestamp,gas_level,temperature,humidity,vibration,pressure
2025-01-01 00:00:00,104.96714153011233,36.99677718293001,53.24821725025618,1.6184384884245218,0.9136506395035066
2025-01-01 00:01:00,98.61735698828815,34.62316841456384,58.55481329284482,1.8279229978440996,0.9968796511060916
2025-01-01 00:02:00,106.47688538100692,30.29815184960087,52.075800790000386,1.9172788933156713,1.0018016872044446
2025-01-01 00:03:00,115.23029856408026,26.76531611147213,56.9203847036096,2.377537531468038,1.0472630345843406
2025-01-01 00:04:00,97.65846625276664,33.49111656806795,41.063853330462145,2.1113106249067517,0.8633141636719174
2025-01-01 00:05:00,47.6586304305082,31.967426927108747,62.13293707372939,0.23290368618002172,1.059256727384733
2025-01-01 00:06:00,65.79212815507391,34.47596610013866,60.012054753622245,0.5972072578835275,0.7295608368397224
2025-01-01 00:07:00,57.67434729152909,33.175859008409844,51.82911368931809,0.1905392022123269,0.9370115447636189
2025-01-01 00:08:00,45.30525614065048,35.247763576596675,66.59245668432405,0.7165382107774146,0.9511726157548456
2025-01-01 00:09:00,55.42560043585965,27.32382394219716,69.37570137626558,0.4057750696364243,1.0633326826071239
2025-01-01 00:10:00,45.365823071875376,36.58697032817163,43.924401356310256,0.4812727622521658,1.0022630852676868
2025-01-01 00:11:00,45.34270246429743,30.987998023461998,52.37275221433786,0.765159329508438,0.8594436946143713
2025-01-01 00:12:00,52.41962271566034,40.37630436312632,52.30857650212702,0.24256728628315,0.9015006874182985
2025-01-01 00:13:00,30.86719755342202,26.55406090955216,50.600968988911355,0.22057636297740174,1.0198680009547407
2025-01-01 00:14:00,32.75082167486967,38.67981901582625,68.29474841931749,0.383280134730799,0.9920932658135444
2025-01-01 00:15:00,44.37712470759027,30.989553917313238,58.06173861227197,0.7076757702038633,0.9420875890364253
2025-01-01 00:16:00,39.87168879665576,26.74290998192776,57.35485158689389,0.19613078490463148,0.951916621048802
2025-01-01 00:17:00,53.142473325952736,27.58057082972839,39.961376355932465,-0.06643111962211379,1.069616799715929
2025-01-01 00:18:00,40.91975924478789,28.3982634590284,66.35418030209226,0.40976822831820026,0.9482307427130785
2025-01-01 00:19:00,35.87696298664709,32.12082973200958,47.60741605146528,0.6103481599821841,0.9911908755970926
2025-01-01 00:20:00,64.65648768921554,32.6141774401775,60.599326302663286,0.7400523499477658,1.2169936588080543
2025-01-01 00:21:00,47.74223699513465,27.131499980307105,62.773769379581914,0.40736772758292017,0.8576317363116077
2025-01-01 00:22:00,50.67528204687924,29.878227038695087,73.60658595838652,0.4177146785767995,0.8148157268425341
2025-01-01 00:23:00,35.75251813786544,40.71135179305932,46.91179600880888,0.7307801468511494,1.0783589664798607
2025-01-01 00:24:00,44.556172754748175,38.637715850503554,29.804878441791747,0.12605166006091584,0.9321356938705897
2025-01-01 00:25:00,51.10922589709866,32.18161834837016,61.83849544753695,0.4222958449633981,0.968176247225738
2025-01-01 00:26:00,38.490064225776976,30.190017390841,78.00511181510853,0.5380847779850115,0.9218843621868886
2025-01-01 00:27:00,53.75698018345672,30.600156633591308,72.38946352939438,0.5898437442570068,0.9740199859232488
2025-01-01 00:28:00,43.99361310081195,33.06758986365208,62.096594152746256,0.3980386613618235,1.1598538112096342
2025-01-01 00:29:00,47.083062502067236,24.886037174007974,55.08363814367953,0.5068882023411683,1.0802128458618119
2025-01-01 00:30:00,43.98293387770603,28.713117312883274,68.0712259663731,0.0023345293174020787,1.0862223511886977
2025-01-01 00:31:00,68.52278184508938,21.657079630612053,50.26453800295531,0.36835031753323033,0.8583772944207354
2025-01-01 00:32:00,49.86502775262066,31.996115613026397,64.7635776935622,0.5907017425108935,0.8848846263447131
2025-01-01 00:33:00,39.422890710440996,33.2359796985137,65.05470159166627,0.3035411931490641,0.7160921340514572
2025-01-01 00:34:00,58.225449121031886,27.58406768850313,70.6020990749888,0.5117968443179195,0.9190619178917245
2025-01-01 00:35:00,37.791563500289776,37.869933816450164,87.59660038911078,0.5893745001605396,1.095670318638566
2025-01-01 00:36:00,52.08863595004755,23.871171684988294,63.92415967178767,0.431490159828447,1.051694651574837
2025-01-01 00:37:00,30.403298761202244,22.6781255989509,54.910363742925014,0.5340927541993141,0.9778486737047876
2025-01-01 00:38:00,36.71813951101569,31.12225909279986,59.74425687808006,0.3074534869430775,0.9977699716281947
2025-01-01 00:39:00,51.96861235869123,35.23549151306077,42.30924095110882,0.45867774406079065,0.9311114457424594
2025-01-01 00:40:00,57.38466579995411,38.419638457289345,53.05286868910942,0.6220432339178446,1.0204758882401783
2025-01-01 00:41:00,51.7136828118997,27.7055786856553,55.90717561886896,0.5313945921936869,1.0765878279480614
2025-01-01 00:42:00,48.843517176117594,35.393404167156476,54.759116020654076,0.3826937460872129,0.8384113212589527
2025-01-01 00:43:00,46.98896304410711,29.807457652496463,61.52354872033722,0.5448432808581586,1.0299647687837348
2025-01-01 00:44:00,35.214780096325725,29.136863500295902,51.775800676177994,0.6429219581273236,1.0932434870954668
2025-01-01 00:45:00,42.801557916052914,34.41829968743336,71.21030667324472,0.09001174428450437,0.9584899711036631
2025-01-01 00:46:00,45.393612290402125,33.261614392067095,60.002070649181974,0.7318148129911796,1.0700700612120584
2025-01-01 00:47:00,60.57122226218915,22.118039215078753,59.90699678861385,0.43274905226378557,1.2814654444472553
2025-01-01 00:48:00,53.43618289568462,37.38270174862948,56.72105283487082,0.585097986648046,0.9895657207013108
2025-01-01 00:49:00,32.36959844637266,36.90045677073726,61.551906838589794,0.7394493847290455,1.0393307050005323
2025-01-01 00:50:00,53.24083969394795,26.872186492452354,68.25098264667635,0.2256652605539068,0.9261942916338608
2025-01-01 00:51:00,46.149177195836835,31.979017667187044,51.328697842890996,0.3581117995144907,1.018125116260205
2025-01-01 00:52:00,43.23077999694041,32.47015093141369,53.41883510924743,0.442290260824859,1.0460271624982305
2025-01-01 00:53:00,56.11676288840868,31.303368829119535,56.96273971223335,0.3432492957751143,1.0194842340270138
2025-01-01 00:54:00,60.30999522495951,27.2484742307729,46.54129076526785,0.8469873151673617,0.8980304680291143
2025-01-01 00:55:00,59.31280119116199,26.641883160309742,51.807421402785025,0.32864558123464144,1.0206361771325452
2025-01-01 00:56:00,41.607824767773614,29.872229645042772,55.23779126455341,0.3888906441026267,1.1462195938717636
2025-01-01 00:57:00,46.907876241487855,35.86364509629682,68.74389180712727,0.5408778063205953,1.0448635764514527
2025-01-01 00:58:00,53.31263431403564,32.71800077297216,62.62561329001925,0.2595700947847822,1.096198718907184
2025-01-01 00:59:00,59.75545127122359,28.14692833956947,61.93589911367545,0.42086385764874723,0.9762988029987372
2025-01-01 01:00:00,45.2082576215471,33.85849355324172,68.50897962167971,0.563490652250035,1.074990023942371
2025-01-01 01:01:00,48.14341023336183,15.757286896849623,58.62628211600603,0.43342791912349776,1.0279267838216526
2025-01-01 01:02:00,38.93665025993972,35.74382850186052,63.904648499288896,0.4813226282200103,0.9049089270312768
2025-01-01 01:03:00,38.037933759193294,21.301431106109504,58.96778247067504,0.39413357751032585,1.0318521004798875
2025-01-01 01:04:00,58.125258223941984,28.18779529298434,62.653623493996285,0.19710593816384658,0.900830333655969
2025-01-01 01:05:00,63.56240028570823,24.401650526869282,54.17241342388418,0.5643186422678477,0.9367119725115208
2025-01-01 01:06:00,49.27989878419666,23.526592621395473,35.611828417235714,0.8509866143294483,1.0189328307292373
2025-01-01 01:07:00,60.03532897892024,35.8041339368926,58.65720837813696,0.5036803261566877,1.0297244273380124
2025-01-01 01:08:00,53.61636025047634,27.661493993440544,74.2274813609994,0.5450528234495099,0.8810767534922871
2025-01-01 01:09:00,43.54880245394876,31.73251940865358,69.26215402241593,0.6385445510233719,1.1053985771182877
2025-01-01 01:10:00,53.61395605508414,29.76539710560408,69.6539748459117,0.24613390069066016,1.0572006278300472
2025-01-01 01:11:00,65.38036566465969,32.385204136115604,72.36130721806218,0.8405029316259212,0.9295271564389116
2025-01-01 01:12:00,49.64173960890049,30.384109455301278,60.88657590961437,0.5404657592845604,0.8462415203550825
2025-01-01 01:13:00,65.64643655814007,23.58503887905715,61.973157074055955,0.8263713798178218,0.9855095420918568
2025-01-01 01:14:00,23.802548959102555,34.9813340972357,53.8234810456565,0.3533934008952021,0.955405628613884
2025-01-01 01:15:00,58.21902504375224,27.531217084193436,56.8392714397295,0.863612384511565,1.0113140457053023
2025-01-01 01:16:00,50.870470682381715,22.217090506701247,66.15771149771142,0.6550310988069566,0.9636883338844433
2025-01-01 01:17:00,47.009926495341325,27.859424195170437,72.03884437168816,0.6106080171704718,0.7992543139254991
2025-01-01 01:18:00,50.91760776535502,37.503798953171554,58.60553724319001,0.5468048908706296,0.9611653061698842
2025-01-01 01:19:00,30.124310853991073,34.251108710567465,55.498107351485885,0.4502942763851101,0.9694380888931687
2025-01-01 01:20:00,47.80328112162488,28.256739327960705,60.005279588565976,0.7401063316947745,1.063366102477406
2025-01-01 01:21:00,53.57112571511746,28.253711478407855,66.01206748929116,0.5280719739696094,0.930180032538895
2025-01-01 01:22:00,64.77894044741517,28.391824743913087,45.56145183866458,0.10658605928256953,1.1678674673372567
2025-01-01 01:23:00,44.81729781726352,40.383739917804206,37.03819046862762,0.27656270765859947,0.8088359449348242
2025-01-01 01:24:00,41.91506397106812,31.909677261157768,54.494631505084165,0.46283084956145054,1.1311167497802623
2025-01-01 01:25:00,44.982429564154636,32.15020823595535,47.79287574085841,0.5619997966331111,0.9775681029121895
2025-01-01 01:26:00,59.15402117702074,35.151417270159214,54.91859802352689,0.48868230222002085,1.0859584872343557
2025-01-01 01:27:00,53.287511096596845,31.193945795132567,58.52219681182528,0.7437941579587326,1.0079801484058732
2025-01-01 01:28:00,44.70239796232961,28.704789270896484,55.467515909769865,0.10977962719227502,1.113955553602547
2025-01-01 01:29:00,55.13267433113356,29.01825075457511,74.52467534470745,0.528717587301032,0.9612638035447189
2025-01-01 01:30:00,50.9707754934804,29.641993702929682,63.2674476460232,0.13640415492256902,0.8901379574822188
2025-01-01 01:31:00,59.68644990532889,29.813888817450792,63.004743596108284,0.6519424590968337,1.1420504287271063
2025-01-01 01:32:00,42.979469061226474,33.6381477181849,66.22207144043402,0.48110825711159944,0.9886519354117859
2025-01-01 01:33:00,46.723378534022316,30.259729429036497,48.61166882219231,0.5839219944048236,1.022155847362421
2025-01-01 01:34:00,46.078918468678424,33.6632003860779,70.39111787420269,0.32722340788204674,1.1234751914044796
2025-01-01 01:35:00,35.364850518678814,29.59641709945709,59.2423571346454,0.7558929863315502,0.8968044757905564
2025-01-01 01:36:00,52.96120277064576,30.393175951580453,66.70480617241212,0.7083449328117702,1.0595490897639257
2025-01-01 01:37:00,52.610552721798896,20.00899657733946,49.28142766959844,0.6167088606023775,0.9410105243537109
2025-01-01 01:38:00,50.05113456642461,34.581638373512405,44.46241233983936,0.4740965506273118,0.9867830644355629
2025-01-01 01:39:00,47.65412866624853,31.732442379489964,68.17889658025028,0.6159714570590265,1.007227896538429
2025-01-01 01:40:00,35.84629257949586,34.99005054929826,63.76409526097517,0.3586214864025302,0.8499778138553064
2025-01-01 01:41:00,45.79354677234641,15.518723109031553,50.9794844564249,0.6711111318041424,0.9221162957179565
